offer_url,position_name,company_name,company_location,type-of-contract,work-schedule,work-modes,employment-level,immediate-employment,ukrainian-without-polish-language,vacancies
"https://www.pracuj.pl/praca/mid-data-analyst-warszawa,oferta,1002001127?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Mid Data Analyst,T-Mobile,"Warszawa, Mokotów",Kontrakt B2B,Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
"https://www.pracuj.pl/praca/business-development-manager-information-technology-warszawa,oferta,1002001131?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Business Development Manager (Information Technology),ONWELO S.A.,"Warszawa, Wola","Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
"https://www.pracuj.pl/praca/ux-researcher-warszawa,oferta,1001983983?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",UX Researcher,Demant Technology Centre Sp. z o.o. ,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/kyc-aml-analyst-warszawa,oferta,1002012097?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",KYC/AML Analyst,SII Sp. z o.o.,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/emerging-corporate-senior-manager-warszawa,oferta,1001968743?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Emerging Corporate Senior Manager,Citi Handlowy,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/product-owner-warszawa,oferta,1001974295?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Product Owner","
ERGO Technology & Services S.A.
","Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/perfect-store-development-manager-tt-warszawa,oferta,1002019824?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Perfect Store Development Manager TT","
Frito Lay Poland Spółka z o.o. Oddział II Biuro Główne w Warszawie
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Menedżer,,,
"https://www.pracuj.pl/praca/transaction-manager-warszawa,oferta,1002019815?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Transaction Manager","
CBRE Business Services Organisation Sp. z o.o.
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/junior-data-analyst-warszawa,oferta,1002019741?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Junior Data Analyst","
SEB
","Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",,,
"https://www.pracuj.pl/praca/performance-and-rewards-senior-specialist-warszawa,oferta,1001982732?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Performance and Rewards Senior Specialist","
Kraft Heinz 
","Warszawa, Mokotów",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/asystent-ka-ds-wprowadzania-danych-warszawa,oferta,1002019702?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Asystent/-ka ds. Wprowadzania Danych","
ASB Poland Sp. z o.o.
","Warszawa, Śródmieście",Umowa zlecenie,Część etatu,praca stacjonarna,Asystent,,,
"https://www.pracuj.pl/praca/junior-askhr-coordinator-warszawa,oferta,1002019683?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Junior AskHR Coordinator","
CHEP
",Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/junior-digital-media-project-manager-warszawa,oferta,1002019676?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Junior Digital Media Project Manager ","
Performance Media P.S.A.
","Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca stacjonarna,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/konsultant-bi-warszawa,oferta,1002019667?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Konsultant BI","
Cogit sp. z o.o.
","Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/data-engineer-warszawa,oferta,1002019659?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Data Engineer","
V-RIDIUM POWER SERVICES SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ
","Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/quantitative-analyst-pricing-model-validations-warszawa,oferta,1001988401?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Quantitative Analyst – Pricing Model Validations ,ING ,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/financial-reporting-specialist-warszawa,oferta,1002019648?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Financial Reporting Specialist,Huuuge Games Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/java-developer-warszawa,oferta,1001990005?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Java Developer,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/hr-partner-warszawa,oferta,1002011665?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",HR Partner,CD PROJEKT S.A.,"Warszawa, Praga-Północ",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/business-intelligence-engineer-warszawa,oferta,1002020050?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Business Intelligence Engineer,IBM,"Warszawa, Włochy",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/examinations-and-school-office-administrator-warszawa,oferta,1002019611?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Examinations and School Office Administrator,Akademeia High School,"Warszawa, Wilanów","Umowa o pracę, Umowa zlecenie",Część etatu,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/financial-risk-analyst-alm-irrbb-warszawa,oferta,1001988393?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Financial Risk Analyst (ALM / IRRBB),ING ,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/business-analyst-warszawa,oferta,1002000477?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Business Analyst,Lingaro,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/ee-senior-demand-planner-warszawa,oferta,1001989872?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",EE Senior Demand Planner ,WELLA POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Warszawa,Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/specjalista-ka-ds-raportowania-i-analizy-danych-warszawa,oferta,1002019446?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista/ka ds. Raportowania i Analizy Danych,Nest Bank S.A.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/programista-baz-danych-postgresql-katowice,oferta,1001973958?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Programista Baz Danych (PostgreSQL),Kamsoft S.A.,Katowice,Umowa o pracę,Pełny etat,praca zdalna,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/java-cloud-developer-warszawa,oferta,1001973940?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Java Cloud Developer,Robert Bosch Sp. z o.o.,"Warszawa, Włochy",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/ekspert-analityk-ryzyka-kredytowego-ryzyko-transakcyjne-warszawa,oferta,1002019403?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Ekspert Analityk Ryzyka Kredytowego (Ryzyko Transakcyjne),ING Bank Śląski S.A.,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,"Starszy specjalista (Senior), Ekspert",,,
"https://www.pracuj.pl/praca/data-engineer-with-python-warszawa,oferta,1002019390?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Engineer with Python,Loyalty Partner Polska Sp. z o.o. (PAYBACK),"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,praca od zaraz,,
"https://www.pracuj.pl/praca/sas-devops-academy-warszawa,oferta,1001973874?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",SAS DevOps Academy,SCS Expert,"Warszawa, Bielany",Umowa zlecenie,Dodatkowa / tymczasowa,praca hybrydowa,Praktykant / Stażysta,,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/marketing-campaign-senior-associate-warszawa,oferta,1002019355?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Marketing Campaign Senior Associate,Shopee Polska,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),praca od zaraz,,
"https://www.pracuj.pl/praca/communications-marketing-specialist-warszawa,oferta,1002019333?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Communications & Marketing Specialist,ERGO Technology & Services S.A.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/chief-accountant-warszawa,oferta,1002019320?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Chief Accountant,Michael Page,Warszawa,Kontrakt B2B,Pełny etat,,Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/customer-service-specialist-warszawa,oferta,1002019312?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Customer Service Specialist,Dentsply Sirona Poland Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/data-analyst-warszawa,oferta,1002019306?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data Analyst,Żabka Polska,Warszawa,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/starszy-specjalista-w-dziale-ochrony-informacji-warszawa,oferta,1001976234?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Starszy Specjalista w Dziale Ochrony Informacji,OPERATOR GAZOCIĄGÓW PRZESYŁOWYCH GAZ-SYSTEM S.A.,"Warszawa, Ochota",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/kierownik-projektu-warszawa,oferta,1001976237?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Kierownik Projektu,APLIKACJE KRYTYCZNE sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/starszy-kierownik-projektu-programu-warszawa,oferta,1001976219?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Starszy Kierownik Projektu/Programu,APLIKACJE KRYTYCZNE sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/pricing-specialist-emea-warszawa,oferta,1002019271?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Pricing Specialist EMEA,Baxter Polska Sp. z o.o.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/specjalista-bezpieczenstwa-informacji-warszawa,oferta,1002000188?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista Bezpieczeństwa Informacji,ProService Finteco Sp. z o.o.,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa",Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/agile-coach-warszawa,oferta,1002019259?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Agile Coach,BEC Poland,"Warszawa, Śródmieście","Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/big-data-developer-warszawa,oferta,1001989507?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Big Data Developer,ASTEK Polska,Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,praca hybrydowa,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,
"https://www.pracuj.pl/praca/business-analyst-imp-document-workflow-warszawa,oferta,1002019149?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Business Analyst – IMP Document Workflow,Schenker Technology Center Warsaw Sp. z o.o.,"Warszawa, Włochy","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),praca od zaraz,Робота для іноземців,
"https://www.pracuj.pl/praca/java-developer-masovian,oferta,9278847?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Java Developer,SI-eCommerce,mazowieckie,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,Робота для іноземців,szukamy wielu kandydatów / wakaty: 5
"https://www.pracuj.pl/praca/internship-c%2b%2b-c%23-intern-warszawa,oferta,1002019123?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Internship - C++ / C# Intern,Samsung R&D Institute Poland,"Warszawa, Wola",Umowa zlecenie,Pełny etat,praca hybrydowa,Praktykant / Stażysta,,,
"https://www.pracuj.pl/praca/senior-clinical-data-scientist-i-warszawa,oferta,1001989393?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Clinical Data Scientist I,AstraZeneca Pharma,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/mlodszy-specjalista-mlodsza-specjalistka-w-zespole-data-science-warszawa,oferta,1001976136?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Młodszy Specjalista/ Młodsza Specjalistka w Zespole Data Science,Getin Noble Bank S.A.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
"https://www.pracuj.pl/praca/training-coordinator-of-digital-intelligent-automation-associate-warszawa,oferta,1001989352?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Training Coordinator of Digital/Intelligent Automation - Associate,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/web-architect-e-commerce-warszawa,oferta,1001967869?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Web Architect (E-Commerce),FOSS POLSKA Sp. z o.o.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/global-supplier-set-up-team-leader-senior-associate-warszawa,oferta,1001989349?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Global Supplier Set Up Team Leader - Senior Associate,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/category-manager-vice-president-warszawa,oferta,1001989346?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Category Manager - Vice President,J.P. Morgan Poland Services sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,"Kierownik / Koordynator, Menedżer",,,
"https://www.pracuj.pl/praca/specjalista-ds-kadr-i-plac-warszawa,oferta,1001973496?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. Kadr i Płac,Klient Pracuj.pl,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/transaction-monitoring-technical-officer-warszawa,oferta,1002019033?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Transaction Monitoring Technical Officer ,CREDIT SUISSE Poland,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,Робота для іноземців,
"https://www.pracuj.pl/praca/project-administrator-warszawa,oferta,1001989250?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Project Administrator","
CBG International Sp. z o.o.
","Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,Робота для іноземців,
"https://www.pracuj.pl/praca/junior-regular-java-developer-warszawa,oferta,1001967782?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Junior/Regular Java Developer","
9bits Sp. z o.o.
",Warszawa,"Umowa o pracę, Kontrakt B2B",Pełny etat,"praca stacjonarna, praca hybrydowa","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/finance-controller-cross-functional-warszawa,oferta,1002018961?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Finance Controller - Cross Functional","
JTI GBS POLAND Sp. z o.o.
","Warszawa, Wola",Umowa o pracę,Pełny etat,,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/finance-controller-cross-functional-warszawa,oferta,1002018944?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Finance Controller - Cross Functional","
JTI GBS POLAND Sp. z o.o.
","Warszawa, Wola",Umowa o pracę,Pełny etat,,"Specjalista (Mid / Regular), Starszy specjalista (Senior)",,,
"https://www.pracuj.pl/praca/sap-advanced-user-specjalistka-specjalista-ds-programow-magazynowych-radzymin,oferta,1001975967?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
SAP Advanced User - Specjalistka/ Specjalista ds. Programów Magazynowych","
Żabka Polska
",Radzymin,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/prawnik-inspektor-ochrony-danych-warszawa,oferta,1001975846?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Prawnik / Inspektor Ochrony Danych","
SECURITAS POLSKA Sp. z o.o.
",Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalistka-a-w-dziale-administrowania-nieruchomosci-property-management-z-jezy-mazowieckie,oferta,9304434?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Specjalistka/a w Dziale Administrowania Nieruchomości (Property Management) z językiem niemieckim","
HR Consulting
",mazowieckie,Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa, praca zdalna","Specjalista (Mid / Regular), Starszy specjalista (Senior)",praca od zaraz,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/risk-compliance-analyst-masovian,oferta,9325907?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","
Risk & Compliance Analyst","
FACTOR LAW
",mazowieckie,Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/buyer-warszawa,oferta,1001975823?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Buyer,MSA Safety Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa","Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,Робота для іноземців,
"https://www.pracuj.pl/praca/specjalista-ds-kadr-i-plac-warszawa,oferta,1001988898?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. kadr i płac,ADP Polska Sp. z o.o.,Warszawa,Umowa o pracę,Pełny etat,"praca stacjonarna, praca hybrydowa",Specjalista (Mid / Regular),praca od zaraz,,szukamy wielu kandydatów
"https://www.pracuj.pl/praca/data-advanced-process-analytics-engineer-warszawa,oferta,1001988886?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Data & Advanced Process Analytics Engineer,AstraZeneca Pharma,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,Робота для іноземців,szukamy wielu kandydatów / wakaty: 3
"https://www.pracuj.pl/praca/database-developer-masovian,oferta,9278483?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Database Developer,Deloitte CE BSC Rzeszów,mazowieckie,Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-ds-wsparcia-sprzedazy-warszawa,oferta,1001999600?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista ds. Wsparcia Sprzedaży    ,Atman sp. z o.o. (dawniej: ATM S.A.),"Warszawa, Praga-Południe",Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/workday-financial-integration-consultant-warszawa,oferta,1002018531?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Workday Financial Integration Consultant ,WORKDAY POLSKA sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),praca od zaraz,,
"https://www.pracuj.pl/praca/workday-finance-consultant-warszawa,oferta,1002018528?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Workday Finance Consultant ,WORKDAY POLSKA sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),praca od zaraz,,
"https://www.pracuj.pl/praca/workday-hcm-consultant-warszawa,oferta,1002018522?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Workday HCM Consultant ,WORKDAY POLSKA sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),praca od zaraz,,
"https://www.pracuj.pl/praca/process-reengineering-expert-in-cdd-warszawa,oferta,1002018521?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Process Reengineering Expert in CDD,ING Hubs Poland,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Ekspert,,,
"https://www.pracuj.pl/praca/android-developer-warszawa,oferta,1001999483?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Android Developer,SII Sp. z o.o.,"Warszawa, Mokotów","Umowa o pracę, Kontrakt B2B",Pełny etat,"praca hybrydowa, praca zdalna",Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/analityk-aml-kyc-warszawa,oferta,1002004998?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Analityk AML/KYC ,Deutsche Bank Polska S.A.,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,praca hybrydowa,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/senior-client-manager-warszawa,oferta,1001999362?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Senior Client Manager,NielsenIQ,"Warszawa, Śródmieście",Umowa o pracę,Pełny etat,,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/rtr-senior-analyst-warszawa,oferta,1001975640?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",RTR Senior Analyst,Sony Music,Warszawa,Umowa o pracę,Pełny etat,praca hybrydowa,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/manual-tester-warszawa,oferta,1002018398?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Manual Tester,eService Sp. z o.o.,"Warszawa, Wola",Umowa o pracę,Pełny etat,,"Młodszy specjalista (Junior), Specjalista (Mid / Regular)",praca od zaraz,,
"https://www.pracuj.pl/praca/specialist-high-risk-client-unit-programme-warszawa,oferta,1001999340?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369","Specialist, High Risk Client Unit Programme",Standard Chartered Bank,Warszawa,Umowa o pracę,Pełny etat,,Specjalista (Mid / Regular),,,
"https://www.pracuj.pl/praca/specjalista-w-zakresie-psychologii-warszawa,oferta,1002018383?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Specjalista w zakresie psychologii,Sąd Okręgowy Warszawa-Praga w Warszawie,Warszawa,Umowa o pracę,Pełny etat,praca stacjonarna,Specjalista (Mid / Regular),praca od zaraz,,
"https://www.pracuj.pl/praca/project-manager-hr-domain-warszawa,oferta,1002018369?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Project Manager - HR domain,Philips,"Warszawa, Włochy",Umowa o pracę,Pełny etat,"praca hybrydowa, praca zdalna",Kierownik / Koordynator,,,
"https://www.pracuj.pl/praca/analityk-business-intelligence-torun,oferta,1002018300?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Analityk Business Intelligence,GRUPA NEUCA,Toruń,Umowa o pracę,Pełny etat,praca zdalna,Starszy specjalista (Senior),,,
"https://www.pracuj.pl/praca/junior-business-intelligence-bi-reporting-specialist-warszawa,oferta,1001975549?s=6e6ce0a6&searchId=e5dcca80-213c-11ed-9b35-27603464b369",Junior Business Intelligence (BI) Reporting Specialist,Performance Media P. S.A.,"Warszawa, Mokotów",Umowa o pracę,Pełny etat,praca hybrydowa,Młodszy specjalista (Junior),,,
